ID,ROAD_NAME,ROAD_NO,ROAD_TYPE,ROAD_WIDTH,LENGTH,xcoord,ycoord
3737,,,Pucca,0,140331.42600,539912.93526,623891.98056
3737,,,Pucca,0,140331.42600,539912.90705,623891.96131
3737,,,Pucca,0,140331.42600,539912.87951,623891.94110
3737,,,Pucca,0,140331.42600,539912.85270,623891.91994
3737,,,Pucca,0,140331.42600,539912.82663,623891.89787
3737,,,Pucca,0,140331.42600,539912.80134,623891.87491
3737,,,Pucca,0,140331.42600,539912.77687,623891.85108
3737,,,Pucca,0,140331.42600,539912.75323,623891.82642
3737,,,Pucca,0,140331.42600,539912.73047,623891.80096
3737,,,Pucca,0,140331.42600,539912.70860,623891.77472
3737,,,Pucca,0,140331.42600,539912.68765,623891.74774
3737,,,Pucca,0,140331.42600,539912.66765,623891.72005
3737,,,Pucca,0,140331.42600,539912.64862,623891.69168
3737,,,Pucca,0,140331.42600,539912.63059,623891.66267
3737,,,Pucca,0,140331.42600,539912.61357,623891.63305
3737,,,Pucca,0,140331.42600,539912.59759,623891.60286
3737,,,Pucca,0,140331.42600,539912.58267,623891.57214
3737,,,Pucca,0,140331.42600,539912.56882,623891.54091
3737,,,Pucca,0,140331.42600,539912.55606,623891.50923
3737,,,Pucca,0,140331.42600,539912.54441,623891.47712
3737,,,Pucca,0,140331.42600,539912.53388,623891.44463
3737,,,Pucca,0,140331.42600,539912.52447,623891.41179
3737,,,Pucca,0,140331.42600,539912.51622,623891.37865
3737,,,Pucca,0,140331.42600,539912.50911,623891.34524
3737,,,Pucca,0,140331.42600,539912.50317,623891.31160
3737,,,Pucca,0,140331.42600,539912.49840,623891.27778
3737,,,Pucca,0,140331.42600,539912.49480,623891.24381
3737,,,Pucca,0,140331.42600,539912.49239,623891.20974
3737,,,Pucca,0,140331.42600,539912.49115,623891.17560
3737,,,Pucca,0,140331.42600,539912.49110,623891.14145
3737,,,Pucca,0,140331.42600,539912.49224,623891.10731
3737,,,Pucca,0,140331.42600,539912.49455,623891.07323
3737,,,Pucca,0,140331.42600,539912.49805,623891.03925
3737,,,Pucca,0,140331.42600,539912.50272,623891.00541
3737,,,Pucca,0,140331.42600,539912.50856,623890.97176
3737,,,Pucca,0,140331.42600,539912.51556,623890.93833
3737,,,Pucca,0,140331.42600,539912.52372,623890.90516
3737,,,Pucca,0,140331.42600,539912.53302,623890.87229
3737,,,Pucca,0,140331.42600,539912.54346,623890.83977
3737,,,Pucca,0,140331.42600,539912.55502,623890.80763
3737,,,Pucca,0,140331.42600,539912.56768,623890.77590
3737,,,Pucca,0,140331.42600,539972.14360,623829.27952
3737,,,Pucca,0,140331.42600,539972.16520,623829.25294
3737,,,Pucca,0,140331.42600,539972.18771,623829.22713
3737,,,Pucca,0,140331.42600,539972.21111,623829.20212
3737,,,Pucca,0,140331.42600,539972.23536,623829.17793
3737,,,Pucca,0,140331.42600,539972.26044,623829.15460
3737,,,Pucca,0,140331.42600,539972.28631,623829.13215
3737,,,Pucca,0,140331.42600,539972.31294,623829.11062
3737,,,Pucca,0,140331.42600,539972.34031,623829.09002
3737,,,Pucca,0,140331.42600,539972.36837,623829.07038
3737,,,Pucca,0,140331.42600,539972.39710,623829.05174
3737,,,Pucca,0,140331.42600,539972.42646,623829.03410
3737,,,Pucca,0,140331.42600,539972.45642,623829.01749
3737,,,Pucca,0,140331.42600,539972.48693,623829.00193
3737,,,Pucca,0,140331.42600,539972.51797,623828.98744
3737,,,Pucca,0,140331.42600,539972.54949,623828.97403
3737,,,Pucca,0,140331.42600,539972.58145,623828.96173
3737,,,Pucca,0,140331.42600,539972.61383,623828.95055
3737,,,Pucca,0,140331.42600,539972.64657,623828.94049
3737,,,Pucca,0,140331.42600,539972.67964,623828.93158
3737,,,Pucca,0,140331.42600,539972.71300,623828.92382
3737,,,Pucca,0,140331.42600,539972.74661,623828.91723
3737,,,Pucca,0,140331.42600,539972.78043,623828.91181
3737,,,Pucca,0,140331.42600,539972.81442,623828.90756
3737,,,Pucca,0,140331.42600,539972.84853,623828.90450
3737,,,Pucca,0,140331.42600,539972.88273,623828.90262
3737,,,Pucca,0,140331.42600,539972.91698,623828.90193
3737,,,Pucca,0,140331.42600,539972.95123,623828.90243
3737,,,Pucca,0,140331.42600,539972.98544,623828.90412
3737,,,Pucca,0,140331.42600,539973.01957,623828.90700
3737,,,Pucca,0,140331.42600,539973.05358,623828.91106
3737,,,Pucca,0,140331.42600,539973.08742,623828.91629
3737,,,Pucca,0,140331.42600,539973.12107,623828.92270
3737,,,Pucca,0,140331.42600,539973.15447,623828.93028
3737,,,Pucca,0,140331.42600,539973.18759,623828.93901
3737,,,Pucca,0,140331.42600,539973.22039,623828.94888
3737,,,Pucca,0,140331.42600,539973.25283,623828.95989
3737,,,Pucca,0,140331.42600,539973.28486,623828.97202
3737,,,Pucca,0,140331.42600,539973.31645,623828.98525
3737,,,Pucca,0,140331.42600,539973.34757,623828.99957
3737,,,Pucca,0,140331.42600,539973.37816,623829.01496
3737,,,Pucca,0,140331.42600,539973.40821,623829.03141
3737,,,Pucca,0,140331.42600,539973.43767,623829.04888
3737,,,Pucca,0,140331.42600,539973.46650,623829.06737
3737,,,Pucca,0,140331.42600,539973.49467,623829.08685
3737,,,Pucca,0,140331.42600,539973.52215,623829.10730
3737,,,Pucca,0,140331.42600,539973.54890,623829.12869
3737,,,Pucca,0,140331.42600,539973.57489,623829.15099
3737,,,Pucca,0,140331.42600,539973.60010,623829.17419
3737,,,Pucca,0,140331.42600,539973.62448,623829.19824
3737,,,Pucca,0,140331.42600,539973.64801,623829.22313
3737,,,Pucca,0,140331.42600,539973.67067,623829.24882
3737,,,Pucca,0,140331.42600,539973.69242,623829.27528
3737,,,Pucca,0,140331.42600,539973.71324,623829.30248
3737,,,Pucca,0,140331.42600,539973.73310,623829.33038
3737,,,Pucca,0,140331.42600,539973.75198,623829.35896
3737,,,Pucca,0,140331.42600,539973.76985,623829.38818
3737,,,Pucca,0,140331.42600,539973.78670,623829.41800
3737,,,Pucca,0,140331.42600,539973.80251,623829.44838
3737,,,Pucca,0,140331.42600,539973.81725,623829.47930
3737,,,Pucca,0,140331.42600,539973.83091,623829.51071
3737,,,Pucca,0,140331.42600,539973.84347,623829.54258
3737,,,Pucca,0,140331.42600,539973.85492,623829.57486
3737,,,Pucca,0,140331.42600,539973.86523,623829.60752
3737,,,Pucca,0,140331.42600,539973.87441,623829.64052
3737,,,Pucca,0,140331.42600,539973.88244,623829.67381
3737,,,Pucca,0,140331.42600,539973.88930,623829.70737
3737,,,Pucca,0,140331.42600,539973.89500,623829.74115
3737,,,Pucca,0,140331.42600,539973.89952,623829.77510
3737,,,Pucca,0,140331.42600,539973.90286,623829.80919
3737,,,Pucca,0,140331.42600,539973.90501,623829.84337
3737,,,Pucca,0,140331.42600,539973.90598,623829.87761
3737,,,Pucca,0,140331.42600,539973.90576,623829.91186
3737,,,Pucca,0,140331.42600,539973.90434,623829.94608
3737,,,Pucca,0,140331.42600,539973.90174,623829.98023
3737,,,Pucca,0,140331.42600,539973.89796,623830.01427
3737,,,Pucca,0,140331.42600,539973.89299,623830.04816
3737,,,Pucca,0,140331.42600,539973.88686,623830.08186
3737,,,Pucca,0,140331.42600,539973.87955,623830.11532
3737,,,Pucca,0,140331.42600,539973.87109,623830.14851
3737,,,Pucca,0,140331.42600,539973.86148,623830.18139
3737,,,Pucca,0,140331.42600,539973.85074,623830.21391
3737,,,Pucca,0,140331.42600,539973.83887,623830.24604
3737,,,Pucca,0,140331.42600,539973.82589,623830.27774
3737,,,Pucca,0,140331.42600,539973.81182,623830.30897
3737,,,Pucca,0,140331.42600,539973.79668,623830.33969
3737,,,Pucca,0,140331.42600,539973.78048,623830.36987
3737,,,Pucca,0,140331.42600,538552.00269,625118.75982
3737,,,Pucca,0,140331.42600,538552.03079,625118.74020
3737,,,Pucca,0,140331.42600,538552.05955,625118.72158
3737,,,Pucca,0,140331.42600,538552.08893,625118.70395
3737,,,Pucca,0,140331.42600,538552.11891,625118.68736
3737,,,Pucca,0,140331.42600,538552.14945,625118.67181
3737,,,Pucca,0,140331.42600,538552.18050,625118.65732
3737,,,Pucca,0,140331.42600,538552.21204,625118.64392
3737,,,Pucca,0,140331.42600,538552.24402,625118.63162
3737,,,Pucca,0,140331.42600,538552.27640,625118.62043
3737,,,Pucca,0,140331.42600,538552.30916,625118.61037
3737,,,Pucca,0,140331.42600,538552.34224,625118.60145
3737,,,Pucca,0,140331.42600,538552.37561,625118.59367
3737,,,Pucca,0,140331.42600,538552.40924,625118.58706
3737,,,Pucca,0,140331.42600,538552.44307,625118.58161
3737,,,Pucca,0,140331.42600,538552.47706,625118.57734
3737,,,Pucca,0,140331.42600,538552.51119,625118.57424
3737,,,Pucca,0,140331.42600,538552.54540,625118.57233
3737,,,Pucca,0,140331.42600,538552.57966,625118.57160
3737,,,Pucca,0,140331.42600,538552.61392,625118.57205
3737,,,Pucca,0,140331.42600,538552.64815,625118.57369
3737,,,Pucca,0,140331.42600,538552.68230,625118.57652
