"ID","xcoord","ycoord"
"1","540419.0","628181.0"
"1","540419.0","628180.0"
"1","540419.0","628179.0"
"1","540534.0","627870.0"
"1","540370.0","628168.0"
"1","540370.0","628169.0"
"1","540370.0","628167.0"
"1","540501.0","628330.0"
"1","540239.0","628080.0"
"1","540239.0","628081.0"
"1","540239.0","628076.0"
"1","540239.0","628077.0"
"1","540239.0","628078.0"
"1","540239.0","628079.0"
"1","540239.0","628074.0"
"1","540239.0","628075.0"
"1","540403.0","628022.0"
"1","540403.0","628021.0"
"1","540403.0","628016.0"
"1","540403.0","628015.0"
"1","540403.0","628014.0"
"1","540403.0","628013.0"
"0","540501.0","628255.0"
"1","540534.0","628335.0"
"1","540518.0","627955.0"
"1","540485.0","628187.0"
"1","540518.0","627954.0"
"0","540403.0","628355.0"
"0","540403.0","628354.0"
"0","540403.0","628353.0"
"0","540403.0","628352.0"
"0","540403.0","628350.0"
"1","540436.0","628117.0"
"1","540436.0","628109.0"
"1","540436.0","628108.0"
"1","540354.0","628148.0"
"0","540551.0","627905.0"
"0","540551.0","627904.0"
"0","540551.0","627907.0"
"0","540551.0","627906.0"
"1","540567.0","628299.0"
"1","540420.0","627966.0"
"1","540420.0","627965.0"
"1","540420.0","627964.0"
"1","540420.0","627963.0"
"1","540371.0","627807.0"
"1","540371.0","627802.0"
"1","540371.0","627800.0"
"1","540371.0","627801.0"
"1","540371.0","627798.0"
"1","540371.0","627799.0"
"1","540371.0","627796.0"
"1","540371.0","627797.0"
"1","540371.0","627795.0"
"1","540371.0","627791.0"
"0","540207.0","628069.0"
"1","540338.0","628136.0"
"1","540338.0","628137.0"
"1","540502.0","627871.0"
"1","540502.0","627872.0"
"1","540502.0","627873.0"
"1","540502.0","627874.0"
"0","540420.0","628035.0"
"0","540420.0","628034.0"
"0","540420.0","628033.0"
"0","540420.0","628032.0"
"0","540600.0","628354.0"
"0","540600.0","628355.0"
"0","540600.0","628352.0"
"1","540420.0","628189.0"
"1","540420.0","628188.0"
"1","540420.0","628187.0"
"1","540420.0","628186.0"
"1","540420.0","628185.0"
"1","540420.0","628184.0"
"1","540420.0","628183.0"
"1","540420.0","628182.0"
"1","540420.0","628181.0"
"1","540420.0","628180.0"
"1","540420.0","628179.0"
"1","540420.0","628178.0"
"1","540420.0","628177.0"
"1","540420.0","628176.0"
"1","540453.0","627867.0"
"1","540453.0","627868.0"
