ID,ROAD_NAME,ROAD_NO,ROAD_TYPE,ROAD_WIDTH,LENGTH,xcoord,ycoord
1340,,,Pucca,0,223324.80100,540788.97209,629440.75549
1340,,,Pucca,0,223324.80100,540793.88280,629440.92881
1340,,,Pucca,0,223324.80100,540793.77150,629440.06490
1340,,,Pucca,0,223324.80100,540793.76380,629439.99560
1340,,,Pucca,0,223324.80100,540793.75851,629439.92608
1340,,,Pucca,0,223324.80100,540793.75566,629439.85641
1340,,,Pucca,0,223324.80100,540793.75523,629439.78669
1340,,,Pucca,0,223324.80100,540793.75724,629439.71699
1340,,,Pucca,0,223324.80100,540793.76167,629439.64741
1340,,,Pucca,0,223324.80100,540793.76853,629439.57802
1340,,,Pucca,0,223324.80100,540793.77780,629439.50891
1340,,,Pucca,0,223324.80100,540793.78947,629439.44017
1340,,,Pucca,0,223324.80100,540793.80353,629439.37188
1340,,,Pucca,0,223324.80100,540793.81997,629439.30412
1340,,,Pucca,0,223324.80100,540793.83875,629439.23697
1340,,,Pucca,0,223324.80100,540793.85987,629439.17052
1340,,,Pucca,0,223324.80100,540793.88329,629439.10485
1340,,,Pucca,0,223324.80100,540793.90898,629439.04003
1340,,,Pucca,0,223324.80100,540793.93692,629438.97614
1340,,,Pucca,0,223324.80100,540793.96707,629438.91327
1340,,,Pucca,0,223324.80100,540793.99939,629438.85149
1340,,,Pucca,0,223324.80100,540794.03385,629438.79088
1340,,,Pucca,0,223324.80100,540794.07039,629438.73150
1340,,,Pucca,0,223324.80100,540794.10899,629438.67343
1340,,,Pucca,0,223324.80100,540794.14958,629438.61674
1340,,,Pucca,0,223324.80100,540794.19213,629438.56150
1340,,,Pucca,0,223324.80100,540794.23658,629438.50777
1340,,,Pucca,0,223324.80100,540794.28287,629438.45563
1340,,,Pucca,0,223324.80100,540794.33095,629438.40514
1340,,,Pucca,0,223324.80100,540794.38076,629438.35635
1340,,,Pucca,0,223324.80100,540794.43224,629438.30933
1340,,,Pucca,0,223324.80100,540794.48533,629438.26413
1340,,,Pucca,0,223324.80100,540794.53997,629438.22080
1340,,,Pucca,0,223324.80100,540794.59608,629438.17941
1340,,,Pucca,0,223324.80100,540794.65360,629438.14000
1340,,,Pucca,0,223324.80100,540794.71246,629438.10262
1340,,,Pucca,0,223324.80100,540794.77258,629438.06732
1340,,,Pucca,0,223324.80100,540794.83390,629438.03413
1340,,,Pucca,0,223324.80100,540794.89634,629438.00309
1340,,,Pucca,0,223324.80100,540794.95982,629437.97426
1340,,,Pucca,0,223324.80100,540795.02427,629437.94765
1340,,,Pucca,0,223324.80100,540795.08961,629437.92331
1340,,,Pucca,0,223324.80100,540795.15576,629437.90126
1340,,,Pucca,0,223324.80100,540795.22263,629437.88152
1340,,,Pucca,0,223324.80100,540795.29015,629437.86414
1340,,,Pucca,0,223324.80100,540795.35824,629437.84911
1340,,,Pucca,0,223324.80100,540795.42681,629437.83647
1340,,,Pucca,0,223324.80100,540795.49578,629437.82622
1340,,,Pucca,0,223324.80100,540795.56506,629437.81839
1340,,,Pucca,0,223324.80100,540795.63458,629437.81298
1340,,,Pucca,0,223324.80100,540795.70424,629437.80999
1340,,,Pucca,0,223324.80100,540795.77396,629437.80943
1340,,,Pucca,0,223324.80100,540802.84224,629437.87608
1340,,,Pucca,0,223324.80100,540802.97841,629437.87737
1340,,,Pucca,0,223324.80100,540807.34898,629438.25798
1340,,,Pucca,0,223324.80100,540823.31064,629439.02939
1340,,,Pucca,0,223324.80100,540827.40242,629439.22714
1340,,,Pucca,0,223324.80100,540835.00000,629439.59432
1340,,,Pucca,0,223324.80100,540835.52414,629439.60684
1340,,,Pucca,0,223324.80100,540836.04753,629439.63749
1340,,,Pucca,0,223324.80100,540836.56955,629439.68622
1340,,,Pucca,0,223324.80100,540837.08958,629439.75299
1340,,,Pucca,0,223324.80100,540837.60698,629439.83771
1340,,,Pucca,0,223324.80100,540838.12113,629439.94028
1340,,,Pucca,0,223324.80100,540838.63144,629440.06058
1340,,,Pucca,0,223324.80100,540839.13727,629440.19846
1340,,,Pucca,0,223324.80100,540839.63803,629440.35376
1340,,,Pucca,0,223324.80100,540840.13312,629440.52630
1340,,,Pucca,0,223324.80100,540840.62194,629440.71586
1340,,,Pucca,0,223324.80100,540841.10391,629440.92222
1340,,,Pucca,0,223324.80100,540841.57846,629441.14513
1340,,,Pucca,0,223324.80100,540842.04500,629441.38432
1340,,,Pucca,0,223324.80100,540842.50299,629441.63951
1340,,,Pucca,0,223324.80100,540842.95188,629441.91040
1340,,,Pucca,0,223324.80100,540843.39113,629442.19666
1340,,,Pucca,0,223324.80100,540843.82021,629442.49794
1340,,,Pucca,0,223324.80100,540844.23861,629442.81389
1340,,,Pucca,0,223324.80100,540844.64583,629443.14412
1340,,,Pucca,0,223324.80100,540845.04137,629443.48824
1340,,,Pucca,0,223324.80100,540845.42478,629443.84585
1340,,,Pucca,0,223324.80100,540845.79558,629444.21650
1340,,,Pucca,0,223324.80100,540846.15334,629444.59977
1340,,,Pucca,0,223324.80100,540846.49762,629444.99518
1340,,,Pucca,0,223324.80100,540846.82802,629445.40226
1340,,,Pucca,0,223324.80100,540847.14413,629445.82054
1340,,,Pucca,0,223324.80100,540847.44558,629446.24950
1340,,,Pucca,0,223324.80100,540847.73201,629446.68863
1340,,,Pucca,0,223324.80100,540848.00308,629447.13741
1340,,,Pucca,0,223324.80100,540848.25845,629447.59530
1340,,,Pucca,0,223324.80100,540848.49783,629448.06175
1340,,,Pucca,0,223324.80100,540848.72093,629448.53620
1340,,,Pucca,0,223324.80100,540848.92748,629449.01809
1340,,,Pucca,0,223324.80100,540849.11724,629449.50684
1340,,,Pucca,0,223324.80100,540849.28997,629450.00186
1340,,,Pucca,0,223324.80100,540849.44546,629450.50256
1340,,,Pucca,0,223324.80100,540849.58355,629451.00834
1340,,,Pucca,0,223324.80100,540849.70405,629451.51859
1340,,,Pucca,0,223324.80100,540849.80682,629452.03271
1340,,,Pucca,0,223324.80100,540849.89175,629452.55008
1340,,,Pucca,0,223324.80100,540849.95873,629453.07007
1340,,,Pucca,0,223324.80100,540850.00767,629453.59207
1340,,,Pucca,0,223324.80100,540850.03852,629454.11545
1340,,,Pucca,0,223324.80100,540856.73293,629475.52609
1340,,,Pucca,0,223324.80100,540868.10677,629619.99917
1340,,,Pucca,0,223324.80100,540868.10997,629624.23336
1340,,,Pucca,0,223324.80100,540868.58381,629631.41984
1340,,,Pucca,0,223324.80100,540880.73709,629701.78096
1340,,,Pucca,0,223324.80100,540891.29853,629778.11137
1340,,,Pucca,0,223324.80100,540905.68908,629872.09731
1340,,,Pucca,0,223324.80100,540906.73769,629878.94587
1340,,,Pucca,0,223324.80100,540912.29134,629916.29825
1340,,,Pucca,0,223324.80100,540950.94127,629911.88112
1340,,,Pucca,0,223324.80100,540945.12541,629872.09731
1340,,,Pucca,0,223324.80100,540936.73252,629814.68522
1340,,,Pucca,0,223324.80100,540928.41555,629763.00427
1340,,,Pucca,0,223324.80100,540928.52174,629762.04636
1340,,,Pucca,0,223324.80100,540928.55267,629761.96901
1340,,,Pucca,0,223324.80100,540929.18475,629761.27961
1340,,,Pucca,0,223324.80100,540930.82933,629760.45032
1340,,,Pucca,0,223324.80100,540933.43950,629759.69496
1340,,,Pucca,0,223324.80100,540949.12024,629757.75128
1340,,,Pucca,0,223324.80100,540976.58811,629755.68758
1340,,,Pucca,0,223324.80100,540976.85606,629757.31956
1340,,,Pucca,0,223324.80100,540982.34161,629756.97030
1340,,,Pucca,0,223324.80100,540982.10000,629755.35000
1340,,,Pucca,0,223324.80100,541018.51000,629752.69000
1340,,,Pucca,0,223324.80100,541055.18000,629750.61000
1340,,,Pucca,0,223324.80100,541057.20889,629752.20347
1340,,,Pucca,0,223324.80100,541065.67255,629751.66458
1340,,,Pucca,0,223324.80100,541067.22000,629749.92000
1340,,,Pucca,0,223324.80100,541071.15000,629749.70000
1340,,,Pucca,0,223324.80100,541132.38000,629747.30000
1340,,,Pucca,0,223324.80100,541157.99000,629746.44000
1340,,,Pucca,0,223324.80100,541158.09819,629748.27524
1340,,,Pucca,0,223324.80100,541162.29411,629748.12645
1340,,,Pucca,0,223324.80100,541162.19000,629746.30000
1340,,,Pucca,0,223324.80100,541190.86000,629745.34000
1340,,,Pucca,0,223324.80100,541236.57000,629742.57000
1340,,,Pucca,0,223324.80100,541272.17000,629740.67000
1340,,,Pucca,0,223324.80100,541273.15069,629741.71310
1340,,,Pucca,0,223324.80100,541284.55547,629740.95558
1340,,,Pucca,0,223324.80100,541285.27000,629739.96000
1340,,,Pucca,0,223324.80100,541294.15000,629739.49000
1340,,,Pucca,0,223324.80100,541334.76000,629737.48000
1340,,,Pucca,0,223324.80100,541335.49062,629738.19663
1340,,,Pucca,0,223324.80100,541346.00529,629737.77180
1340,,,Pucca,0,223324.80100,541346.01000,629736.93000
1340,,,Pucca,0,223324.80100,541351.38000,629736.66000
1340,,,Pucca,0,223324.80100,541448.87000,629732.38000
1340,,,Pucca,0,223324.80100,541450.46834,629733.20603
1340,,,Pucca,0,223324.80100,541462.16798,629732.28841
1340,,,Pucca,0,223324.80100,541462.77000,629731.57000
1340,,,Pucca,0,223324.80100,541489.71000,629730.00000
